Geographic area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Armenia,Prevalence of low birth weight among new-borns,Total,2008,7.4,Units,%,Modelled,Free,7.2923117,7.5656672,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Armenia,Prevalence of low birth weight among new-borns,Total,2009,7.5,Units,%,Modelled,Free,7.3617206,7.6057916,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Armenia,Prevalence of low birth weight among new-borns,Total,2010,7.6,Units,%,Modelled,Free,7.4578919,7.7148299,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Armenia,Prevalence of low birth weight among new-borns,Total,2011,7.7,Units,%,Modelled,Free,7.5876126,7.895225,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Armenia,Prevalence of low birth weight among new-borns,Total,2012,8,Units,%,Modelled,Free,7.7442837,8.1629057,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Armenia,Prevalence of low birth weight among new-borns,Total,2013,8.2,Units,%,Modelled,Free,7.9095688,8.5454559,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Armenia,Prevalence of low birth weight among new-borns,Total,2014,8.6,Units,%,Modelled,Free,8.0690651,9.066515,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Armenia,Prevalence of low birth weight among new-borns,Total,2015,9,Units,%,Modelled,Free,8.2144842,9.7437143,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Antigua and Barbuda,Prevalence of low birth weight among new-borns,Total,2000,9.4,Units,%,Modelled,Free,7.4170032,12.320378,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Antigua and Barbuda,Prevalence of low birth weight among new-borns,Total,2001,9.4,Units,%,Modelled,Free,7.3883429,12.152491,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Antigua and Barbuda,Prevalence of low birth weight among new-borns,Total,2002,9.4,Units,%,Modelled,Free,7.3147497,12.009369,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Antigua and Barbuda,Prevalence of low birth weight among new-borns,Total,2003,9.3,Units,%,Modelled,Free,7.3274794,12.031127,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Antigua and Barbuda,Prevalence of low birth weight among new-borns,Total,2004,9.3,Units,%,Modelled,Free,7.2319636,11.807895,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Antigua and Barbuda,Prevalence of low birth weight among new-borns,Total,2005,9.3,Units,%,Modelled,Free,7.177546,11.875381,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Antigua and Barbuda,Prevalence of low birth weight among new-borns,Total,2006,9.2,Units,%,Modelled,Free,7.3387394,12.035692,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Antigua and Barbuda,Prevalence of low birth weight among new-borns,Total,2007,9.2,Units,%,Modelled,Free,7.2060242,11.870065,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Antigua and Barbuda,Prevalence of low birth weight among new-borns,Total,2008,9.2,Units,%,Modelled,Free,7.2725959,11.832217,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Antigua and Barbuda,Prevalence of low birth weight among new-borns,Total,2009,9.2,Units,%,Modelled,Free,7.1750388,11.798446,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Antigua and Barbuda,Prevalence of low birth weight among new-borns,Total,2010,9.1,Units,%,Modelled,Free,7.0757136,11.658432,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Antigua and Barbuda,Prevalence of low birth weight among new-borns,Total,2011,9.1,Units,%,Modelled,Free,7.1015849,11.692133,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Antigua and Barbuda,Prevalence of low birth weight among new-borns,Total,2012,9.1,Units,%,Modelled,Free,7.0827641,11.677973,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Antigua and Barbuda,Prevalence of low birth weight among new-borns,Total,2013,9.1,Units,%,Modelled,Free,7.0480704,11.490425,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Antigua and Barbuda,Prevalence of low birth weight among new-borns,Total,2014,9.1,Units,%,Modelled,Free,7.1202335,11.667252,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Antigua and Barbuda,Prevalence of low birth weight among new-borns,Total,2015,9.1,Units,%,Modelled,Free,7.0872531,11.57271,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Australia,Prevalence of low birth weight among new-borns,Total,2000,6.3,Units,%,Modelled,Free,6.1814432,6.3949776,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Australia,Prevalence of low birth weight among new-borns,Total,2001,6.3,Units,%,Modelled,Free,6.2605023,6.4124322,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Australia,Prevalence of low birth weight among new-borns,Total,2002,6.4,Units,%,Modelled,Free,6.2914524,6.428668,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Australia,Prevalence of low birth weight among new-borns,Total,2003,6.4,Units,%,Modelled,Free,6.2918601,6.4353299,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Australia,Prevalence of low birth weight among new-borns,Total,2004,6.4,Units,%,Modelled,Free,6.2769251,6.4264469,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Australia,Prevalence of low birth weight among new-borns,Total,2005,6.3,Units,%,Modelled,Free,6.2544489,6.4034262,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Australia,Prevalence of low birth weight among new-borns,Total,2006,6.3,Units,%,Modelled,Free,6.228579,6.371346,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Australia,Prevalence of low birth weight among new-borns,Total,2007,6.3,Units,%,Modelled,Free,6.2021713,6.3365688,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Australia,Prevalence of low birth weight among new-borns,Total,2008,6.2,Units,%,Modelled,Free,6.1779795,6.3055601,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Australia,Prevalence of low birth weight among new-borns,Total,2009,6.2,Units,%,Modelled,Free,6.159678,6.2838454,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Australia,Prevalence of low birth weight among new-borns,Total,2010,6.2,Units,%,Modelled,Free,6.1525173,6.2754221,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Australia,Prevalence of low birth weight among new-borns,Total,2011,6.2,Units,%,Modelled,Free,6.1628108,6.2831702,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Australia,Prevalence of low birth weight among new-borns,Total,2012,6.3,Units,%,Modelled,Free,6.1965618,6.3103275,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Australia,Prevalence of low birth weight among new-borns,Total,2013,6.3,Units,%,Modelled,Free,6.2569633,6.3629136,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Australia,Prevalence of low birth weight among new-borns,Total,2014,6.4,Units,%,Modelled,Free,6.3400455,6.4540944,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Australia,Prevalence of low birth weight among new-borns,Total,2015,6.5,Units,%,Modelled,Free,6.4375272,6.6013932,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Austria,Prevalence of low birth weight among new-borns,Total,2000,6.4,Units,%,Modelled,Free,6.2512007,6.4921913,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Austria,Prevalence of low birth weight among new-borns,Total,2001,6.6,Units,%,Modelled,Free,6.4568501,6.6765327,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Austria,Prevalence of low birth weight among new-borns,Total,2002,6.7,Units,%,Modelled,Free,6.5914931,6.8653808,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Austria,Prevalence of low birth weight among new-borns,Total,2003,6.9,Units,%,Modelled,Free,6.7017665,7.0152364,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Austria,Prevalence of low birth weight among new-borns,Total,2004,7,Units,%,Modelled,Free,6.798069,7.1188602,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Austria,Prevalence of low birth weight among new-borns,Total,2005,7,Units,%,Modelled,Free,6.8804655,7.1793261,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Austria,Prevalence of low birth weight among new-borns,Total,2006,7.1,Units,%,Modelled,Free,6.9462843,7.2024679,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Austria,Prevalence of low birth weight among new-borns,Total,2007,7.1,Units,%,Modelled,Free,6.9912429,7.1957049,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Austria,Prevalence of low birth weight among new-borns,Total,2008,7.1,Units,%,Modelled,Free,7.0088868,7.1686463,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Austria,Prevalence of low birth weight among new-borns,Total,2009,7.1,Units,%,Modelled,Free,6.9914346,7.132216,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Austria,Prevalence of low birth weight among new-borns,Total,2010,7,Units,%,Modelled,Free,6.9391847,7.0892768,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Austria,Prevalence of low birth weight among new-borns,Total,2011,6.9,Units,%,Modelled,Free,6.8646011,7.0304985,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Austria,Prevalence of low birth weight among new-borns,Total,2012,6.9,Units,%,Modelled,Free,6.7800918,6.9466338,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Austria,Prevalence of low birth weight among new-borns,Total,2013,6.8,Units,%,Modelled,Free,6.6925931,6.8338962,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Austria,Prevalence of low birth weight among new-borns,Total,2014,6.6,Units,%,Modelled,Free,6.5951977,6.7023306,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Austria,Prevalence of low birth weight among new-borns,Total,2015,6.5,Units,%,Modelled,Free,6.4372468,6.6057487,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Azerbaijan,Prevalence of low birth weight among new-borns,Total,2000,6.5,Units,%,Modelled,Free,6.2458687,6.7987823,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Azerbaijan,Prevalence of low birth weight among new-borns,Total,2001,6.9,Units,%,Modelled,Free,6.6811619,7.0827904,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Azerbaijan,Prevalence of low birth weight among new-borns,Total,2002,7.1,Units,%,Modelled,Free,6.8621502,7.4163952,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
